Source Class IRI	Source Class Label	Community View Tag	Community Preferred Label	Include all subclasses
http://purl.obolibrary.org/obo/OBI_0001167	age measurement datum	X	age	
http://purl.obolibrary.org/obo/OBI_0001169	age since birth measurement datum	X	age since birth measurement	
http://purl.obolibrary.org/obo/OBI_0001165	age since coitus measurement datum	X	age since coitus measurement	
http://purl.obolibrary.org/obo/OBI_0001163	age since eclosion measurement datum	X	age since eclosion measurement	
http://purl.obolibrary.org/obo/OBI_0001159	age since egg laying measurement datum	X	age since egg laying measurement	
http://purl.obolibrary.org/obo/OBI_0001168	age since fertilization measurement datum	X	age since fertilization measurement	
http://purl.obolibrary.org/obo/OBI_0001161	age since germination measurement datum	X	age since germination measurement	
http://purl.obolibrary.org/obo/OBI_0001157	age since hatching measurement datum	X	age since hatching measurement	
http://purl.obolibrary.org/obo/OBI_0001156	age since planting measurement datum	X	age since planting measurement	
http://purl.obolibrary.org/obo/OBI_0001164	age since sowing measurement datum	X	age since sowing measurement	
http://purl.obolibrary.org/obo/OBI_0600018	material portioning	X	aliquoting	
http://purl.obolibrary.org/obo/OBI_0001440	all pairs design	X	all pairs	
http://purl.obolibrary.org/obo/OBI_0000275	analyte role	X	analyte	
http://purl.obolibrary.org/obo/OBI_0000919	animal euthanization	X	animal sacrifice	
http://purl.obolibrary.org/obo/OBI_0001069	array manufacturer role	X	array manufacturer	
http://purl.obolibrary.org/obo/OBI_0000685	creating a mixture of molecules in solution	X	
http://purl.obolibrary.org/obo/OBI_0000686	material combination objective	X	
http://purl.obolibrary.org/obo/OBI_0000688	rodent care protocol	X	
http://purl.obolibrary.org/obo/OBI_0000689	454 Genome Sequence 20	X	
http://purl.obolibrary.org/obo/OBI_0000691	ABI 377 automated sequencer	X	
http://purl.obolibrary.org/obo/OBI_0000694	animal feeding	X	
http://purl.obolibrary.org/obo/OBI_0000695	chain termination sequencing	X	
http://purl.obolibrary.org/obo/OBI_0000696	AB SOLiD System	X	
http://purl.obolibrary.org/obo/OBI_0000697	Helicos sequencing	X	
http://purl.obolibrary.org/obo/OBI_0000699	survival assessment	X	
http://purl.obolibrary.org/obo/OBI_0000700	support vector machine	X	
http://purl.obolibrary.org/obo/OBI_0000701	self-organizing map	X	
http://purl.obolibrary.org/obo/OBI_0000702	454 Genome Sequencer FLX	X	
http://purl.obolibrary.org/obo/OBI_0000703	Illumina Genome Analyzer II	X	
http://purl.obolibrary.org/obo/OBI_0000704	decision tree induction objective	X	
http://purl.obolibrary.org/obo/OBI_0000706	SOLiD sequencing	X	
http://purl.obolibrary.org/obo/OBI_0000707	decision tree building data transformation	X	
http://purl.obolibrary.org/obo/OBI_0000708	laboratory animal care	X	
http://purl.obolibrary.org/obo/OBI_0000710	Li-Cor 4300 DNA Analysis System	X	
http://purl.obolibrary.org/obo/OBI_0000711	library preparation	X	
http://purl.obolibrary.org/obo/OBI_0000712	pathogen challenge	X	
http://purl.obolibrary.org/obo/OBI_0000713	GenePattern software	X	
http://purl.obolibrary.org/obo/OBI_0000714	graph of vertices	X	
http://purl.obolibrary.org/obo/OBI_0000715	animal care protocol	X	
http://purl.obolibrary.org/obo/OBI_0000717	HeliScope Single Molecule Sequencer	X	
http://purl.obolibrary.org/obo/OBI_0000719	vaccine preparation	X	
http://purl.obolibrary.org/obo/OBI_0000721	glucose tolerance test	X	
http://purl.obolibrary.org/obo/OBI_0000722	paired-end library	X	
http://purl.obolibrary.org/obo/OBI_0000723	DNA sequencing by ligation	X	
http://purl.obolibrary.org/obo/OBI_0000724	Solexa sequencing	X	
http://purl.obolibrary.org/obo/OBI_0000725	host role	X	
http://purl.obolibrary.org/obo/OBI_0000726	peak matching	X	
http://purl.obolibrary.org/obo/OBI_0000727	k-nearest neighbors	X	
http://purl.obolibrary.org/obo/OBI_0000728	rodent care	X	
http://purl.obolibrary.org/obo/OBI_0000730	pyrosequencing	X	
http://purl.obolibrary.org/obo/OBI_0000734	DNA sequencing by synthesis	X	
http://purl.obolibrary.org/obo/OBI_0000735	NTP-2000	X	
http://purl.obolibrary.org/obo/OBI_0000740	material sample role	X	
http://purl.obolibrary.org/obo/OBI_0000741	topologically preserved clustered data set	X	
http://purl.obolibrary.org/obo/OBI_0000744	material sampling process	X	
http://purl.obolibrary.org/obo/OBI_0000747	material sample	X	
http://purl.obolibrary.org/obo/OBI_0000748	bisulfite sequencing	X	
http://purl.obolibrary.org/obo/OBI_0000751	dependent variable specification	X	
http://purl.obolibrary.org/obo/OBI_0000785	controlled variable specification	X	
http://purl.obolibrary.org/obo/OBI_0000789	survival rate	X	
http://purl.obolibrary.org/obo/OBI_0000791	multiple testing correction objective	X	
http://purl.obolibrary.org/obo/OBI_0000792	statistical model validation	X	
http://purl.obolibrary.org/obo/OBI_0000793	double blind study execution	X	
http://purl.obolibrary.org/obo/OBI_0000794	transcription factor binding site	X	
http://purl.obolibrary.org/obo/OBI_0000796	purification objective	X	
http://purl.obolibrary.org/obo/OBI_0000800	cross linking	X	
http://purl.obolibrary.org/obo/OBI_0000801	spike train datum	X	
http://purl.obolibrary.org/obo/OBI_0000803	denaturing	X	
http://purl.obolibrary.org/obo/OBI_0000806	material maintenance objective	X	
http://purl.obolibrary.org/obo/OBI_0000807	presentation of stimulus	X	
http://purl.obolibrary.org/obo/OBI_0000809	amplified DNA	X	
http://purl.obolibrary.org/obo/OBI_0000810	informed consent process	X	
http://purl.obolibrary.org/obo/OBI_0000811	primary structure of DNA macromolecule	X	
http://purl.obolibrary.org/obo/OBI_0000813	to be treated with active ingredient role	X	
http://purl.obolibrary.org/obo/OBI_0000818	calibration	X	
http://purl.obolibrary.org/obo/OBI_0000826	treatment portion of study execution	X	
http://purl.obolibrary.org/obo/OBI_0000828	research organization	X	
http://purl.obolibrary.org/obo/OBI_0000831	DNA residue methylation	X	
http://purl.obolibrary.org/obo/OBI_0000832	measurement device	X	
http://purl.obolibrary.org/obo/OBI_0000834	high molecular weight DNA extract	X	
http://purl.obolibrary.org/obo/OBI_0000835	manufacturer	X	
http://purl.obolibrary.org/obo/OBI_0000838	material maintenance	X	
http://purl.obolibrary.org/obo/OBI_0000839	labeled oligonucleotide	X	
http://purl.obolibrary.org/obo/OBI_0000840	unblinding process	X	
http://purl.obolibrary.org/obo/OBI_0000845	primary structure of RNA molecule	X	
http://purl.obolibrary.org/obo/OBI_0000847	test substance role	X	
http://purl.obolibrary.org/obo/OBI_0000848	polyA RNA extraction	X	
http://purl.obolibrary.org/obo/OBI_0000849	organellar RNA extraction	X	
http://purl.obolibrary.org/obo/OBI_0000855	total RNA extraction	X	
http://purl.obolibrary.org/obo/OBI_0000857	complementary nucleotide probe role	X	
http://purl.obolibrary.org/obo/OBI_0000858	record of unknown sex	X	
http://purl.obolibrary.org/obo/OBI_0000859	cytoplasmic RNA extraction	X	
http://purl.obolibrary.org/obo/OBI_0000861	Likelihood-ratio test	X	
http://purl.obolibrary.org/obo/OBI_0000862	nuclear RNA extract	X	
http://purl.obolibrary.org/obo/OBI_0000867	establishing a cancer cell line	X	
http://purl.obolibrary.org/obo/OBI_0000868	pattern matching objective	X	
http://purl.obolibrary.org/obo/OBI_0000869	polyA RNA extract	X	
http://purl.obolibrary.org/obo/OBI_0000870	single-nucleotide-resolution nucleic acid structure mapping assay	X	
http://purl.obolibrary.org/obo/OBI_0000873	pre-mortem specimen	X	
http://purl.obolibrary.org/obo/OBI_0000874	detection of specific nucleic acids with complementary probes	X	
http://purl.obolibrary.org/obo/OBI_0000876	cytoplasmic RNA extract	X	
http://purl.obolibrary.org/obo/OBI_0000877	cell line immortalization	X	
http://purl.obolibrary.org/obo/OBI_0000879	random primed DNA labeling	X	
http://purl.obolibrary.org/obo/OBI_0000880	RNA extract	X	
http://purl.obolibrary.org/obo/OBI_0000888	nuclear RNA extraction	X	
http://purl.obolibrary.org/obo/OBI_0000894	protein extract	X	
http://purl.obolibrary.org/obo/OBI_0000895	total RNA extract	X	
http://purl.obolibrary.org/obo/OBI_0000899	organellar RNA extract	X	
http://purl.obolibrary.org/obo/OBI_0000902	post mortem specimen	X	
http://purl.obolibrary.org/obo/OBI_0000905	sequence feature annotation	X	
http://purl.obolibrary.org/obo/OBI_0000907	supplying	X	
http://purl.obolibrary.org/obo/OBI_0000908	labeled DNA extract	X	
http://purl.obolibrary.org/obo/OBI_0000909	cloacal specimen	X	
http://purl.obolibrary.org/obo/OBI_0000913	promoter activity detection by reporter gene assay	X	
http://purl.obolibrary.org/obo/OBI_0000914	nasopharyngeal aspirate specimen	X	
http://purl.obolibrary.org/obo/OBI_0000915	freezing storage	X	
http://purl.obolibrary.org/obo/OBI_0000917	nasal swab specimen	X	
http://purl.obolibrary.org/obo/OBI_0000918	Dulbecco's modified Eagle medium	X	
http://purl.obolibrary.org/obo/OBI_0000920	cytometric bead array assay	X	
http://purl.obolibrary.org/obo/OBI_0000921	labeled RNA extract	X	
http://purl.obolibrary.org/obo/OBI_0000922	frozen specimen	X	
http://purl.obolibrary.org/obo/OBI_0000924	labeled specimen	X	
http://purl.obolibrary.org/obo/OBI_0000925	infectious agent	X	
http://purl.obolibrary.org/obo/OBI_0000927	lyophilization storage	X	
http://purl.obolibrary.org/obo/OBI_0000928	material combination function	X	
http://purl.obolibrary.org/obo/OBI_0000931	study intervention	X	
http://purl.obolibrary.org/obo/OBI_0000932	material separation device	X	
http://purl.obolibrary.org/obo/OBI_0000934	intramuscular injection	X	
http://purl.obolibrary.org/obo/OBI_0000938	categorical measurement datum	X	
http://purl.obolibrary.org/obo/OBI_0000939	training process	X	
http://purl.obolibrary.org/obo/OBI_0000942	intradermal injection	X	
http://purl.obolibrary.org/obo/OBI_0000943	chemical cleavage	X	
http://purl.obolibrary.org/obo/OBI_0000946	sterilization function	X	
http://purl.obolibrary.org/obo/OBI_0000949	accessed material role	X	
http://purl.obolibrary.org/obo/OBI_0000950	paraffin specimen	X	
http://purl.obolibrary.org/obo/OBI_0000952	oral administration	X	
http://purl.obolibrary.org/obo/OBI_0000953	processed specimen	X	
http://purl.obolibrary.org/obo/OBI_0000954	subcutaneous injection	X	
http://purl.obolibrary.org/obo/OBI_0000965	lyophilized specimen	X	
http://purl.obolibrary.org/obo/OBI_0000969	dose specification	X	
http://purl.obolibrary.org/obo/OBI_0000971	fresh specimen	X	
http://purl.obolibrary.org/obo/OBI_0000973	sequence data	X	
http://purl.obolibrary.org/obo/OBI_0000977	paraffin storage	X	
http://purl.obolibrary.org/obo/OBI_0000981	agar stab specimen	X	
http://purl.obolibrary.org/obo/OBI_0000987	general scalar measurement datum	X	
http://purl.obolibrary.org/obo/OBI_0000989	PCR instrument	X	
http://purl.obolibrary.org/obo/OBI_0000992	DNA sequencing service	X	
http://purl.obolibrary.org/obo/OBI_0000995	administration of material to specimen	X	
http://purl.obolibrary.org/obo/OBI_0001003	agar stab storage	X	
http://purl.obolibrary.org/obo/OBI_0001007	image acquisition	X	
http://purl.obolibrary.org/obo/OBI_0001009	binding detection assay	X	
http://purl.obolibrary.org/obo/OBI_0001010	nucleic acid extract	X	
http://purl.obolibrary.org/obo/OBI_0001022	gene dosage assay	X	
http://purl.obolibrary.org/obo/OBI_0001031	array image acquisition	X	
http://purl.obolibrary.org/obo/OBI_0001033	perturbation device	X	
http://purl.obolibrary.org/obo/OBI_0001034	environmental control device	X	
http://purl.obolibrary.org/obo/OBI_0001050	RNA extraction/purification instrument	X	
http://purl.obolibrary.org/obo/OBI_0001051	DNA extract	X	
http://purl.obolibrary.org/obo/OBI_0001075	hybridization oven	X	
http://purl.obolibrary.org/obo/OBI_0001076	incubator shaker	X	
http://purl.obolibrary.org/obo/OBI_0001092	computer cluster	X	
http://purl.obolibrary.org/obo/OBI_0001108	nucleic acid sequencer	X	
http://purl.obolibrary.org/obo/OBI_0001109	bead array reader	X	
http://purl.obolibrary.org/obo/OBI_0001110	real-time PCR machine	X	
http://purl.obolibrary.org/obo/OBI_0001114	nucleic acid extraction/purification instrument	X	
http://purl.obolibrary.org/obo/OBI_0001117	DNA extraction/purification instrument	X	
http://purl.obolibrary.org/obo/OBI_0001119	cell harvester	X	
http://purl.obolibrary.org/obo/OBI_0001123	microdissection instrument	X	
http://purl.obolibrary.org/obo/OBI_0001141	individual organism identifier	X	
http://purl.obolibrary.org/obo/OBI_0001142	dye swap quality control role	X	
http://purl.obolibrary.org/obo/OBI_0001143	labeled nucleic acid extract	X	
http://purl.obolibrary.org/obo/OBI_0001146	binding assay	X	
http://purl.obolibrary.org/obo/OBI_0001147	cell culture expansion	X	
http://purl.obolibrary.org/obo/OBI_0001149	gene knock in	X	
http://purl.obolibrary.org/obo/OBI_0001150	chromosomal substitution	X	
http://purl.obolibrary.org/obo/OBI_0001151	genetically modified material	X	
http://purl.obolibrary.org/obo/OBI_0001153	genetic transformation objective	X	
http://purl.obolibrary.org/obo/OBI_0001154	induced mutation	X	
http://purl.obolibrary.org/obo/OBI_0001158	age measurement assay	X	
http://purl.obolibrary.org/obo/OBI_0001160	assay validation objective	X	
http://purl.obolibrary.org/obo/OBI_0001162	validation by reverse transcription PCR design	X	
http://purl.obolibrary.org/obo/OBI_0001166	validation by real time PCR design	X	
http://purl.obolibrary.org/obo/OBI_0001172	dose response curve	X	
http://purl.obolibrary.org/obo/OBI_0001177	RNA sequencing	X	
http://purl.obolibrary.org/obo/OBI_0001181	binding datum	X	
http://purl.obolibrary.org/obo/OBI_0001182	negative binding datum	X	
http://purl.obolibrary.org/obo/OBI_0001187	infectious agent detection assay	X	
http://purl.obolibrary.org/obo/OBI_0001225	genetic population background information	X	
http://purl.obolibrary.org/obo/OBI_0001226	environmental history design	X	
http://purl.obolibrary.org/obo/OBI_0001234	epigenetic modification identification objective	X	
http://purl.obolibrary.org/obo/OBI_0001239	transcription profiling by high thoughput sequencing design	X	
http://purl.obolibrary.org/obo/OBI_0001258	ChIP-seq design	X	
http://purl.obolibrary.org/obo/OBI_0001265	FWER adjusted p-value	X	
http://purl.obolibrary.org/obo/OBI_0001278	DNA methylation profiling by array design	X	
http://purl.obolibrary.org/obo/OBI_0001286	RNAi profiling by array design	X	
http://purl.obolibrary.org/obo/OBI_0001290	transcription profiling by array design	X	
http://purl.obolibrary.org/obo/OBI_0001313	transcription profiling by RT-PCR design	X	
http://purl.obolibrary.org/obo/OBI_0001323	microRNA profiling by array design	X	
http://purl.obolibrary.org/obo/OBI_0001331	transcription profiling identification objective	X	
http://purl.obolibrary.org/obo/OBI_0001352	allele information	X	
http://purl.obolibrary.org/obo/OBI_0001358	post-transcriptional modification design	X	
http://purl.obolibrary.org/obo/OBI_0001361	transcription profiling by RT-PCR assay	X	
http://purl.obolibrary.org/obo/OBI_0001364	genetic alteration information	X	
http://purl.obolibrary.org/obo/OBI_0001365	cellular process design	X	
http://purl.obolibrary.org/obo/OBI_0001369	wild type allele information	X	
http://purl.obolibrary.org/obo/OBI_0001387	genotyping by array design	X	
http://purl.obolibrary.org/obo/OBI_0001398	protein and DNA interaction identification objective	X	
http://purl.obolibrary.org/obo/OBI_0001403	ChIP-chip design	X	
http://purl.obolibrary.org/obo/OBI_0001404	genetic characteristics information	X	
http://purl.obolibrary.org/obo/OBI_0001410	translation profiling design	X	
http://purl.obolibrary.org/obo/OBI_0001417	ChIP-chip by tiling array design	X	
http://purl.obolibrary.org/obo/OBI_0001425	protein binding site identification design	X	
http://purl.obolibrary.org/obo/OBI_0001427	transcription profiling by tiling array design	X	
http://purl.obolibrary.org/obo/OBI_0001430	transcription profiling design	X	
http://purl.obolibrary.org/obo/OBI_0001435	DNA methylation profiling by high throughput sequencing design	X	
http://purl.obolibrary.org/obo/OBI_0001441	proteomic profiling by array design	X	
http://purl.obolibrary.org/obo/OBI_0001442	q-value	X	
http://purl.obolibrary.org/obo/OBI_0100010	Epstein Barr virus transformed B cell	X	
http://purl.obolibrary.org/obo/OBI_0100014	chimera	X	
http://purl.obolibrary.org/obo/OBI_0100016	blood plasma specimen	X	
http://purl.obolibrary.org/obo/OBI_0100017	blood serum specimen	X	
http://purl.obolibrary.org/obo/OBI_0100035	immortal cell	X	
http://purl.obolibrary.org/obo/OBI_0100051	specimen	X	
http://purl.obolibrary.org/obo/OBI_0100060	cell culture	X	
http://purl.obolibrary.org/obo/OBI_0100061	primary cell culture	X	
http://purl.obolibrary.org/obo/OBI_0100062	cell line culture	X	
http://purl.obolibrary.org/obo/OBI_0100063	clonal cell culture	X	
http://purl.obolibrary.org/obo/OBI_0100064	screening library	X	
http://purl.obolibrary.org/obo/OBI_0100065	synthetic peptide	X	
http://purl.obolibrary.org/obo/OBI_0100066	organ section	X	
http://purl.obolibrary.org/obo/OBI_0100067	bronchial alveolar lavage	X	
http://purl.obolibrary.org/obo/OBI_0200002	logistic-log curve fitting	X	
http://purl.obolibrary.org/obo/OBI_0200003	logit-log curve fitting	X	
http://purl.obolibrary.org/obo/OBI_0200004	log-log curve fitting	X	
http://purl.obolibrary.org/obo/OBI_0200005	feature extraction objective	X	
http://purl.obolibrary.org/obo/OBI_0200007	box-cox transformation	X	
http://purl.obolibrary.org/obo/OBI_0200008	hyperlog transformation	X	
http://purl.obolibrary.org/obo/OBI_0200010	loess scale group transformation one-channel	X	
http://purl.obolibrary.org/obo/OBI_0200011	logical transformation	X	
http://purl.obolibrary.org/obo/OBI_0200012	loess scale group transformation two-channel	X	
http://purl.obolibrary.org/obo/OBI_0200013	loess global transformation one-channel	X	
http://purl.obolibrary.org/obo/OBI_0200014	split-scale transformation	X	
http://purl.obolibrary.org/obo/OBI_0200015	loess global transformation two-channel	X	
http://purl.obolibrary.org/obo/OBI_0200016	sine transformation	X	
http://purl.obolibrary.org/obo/OBI_0200017	cosine transformation	X	
http://purl.obolibrary.org/obo/OBI_0200018	loess group transformation one-channel	X	
http://purl.obolibrary.org/obo/OBI_0200019	loess group transformation two-channel	X	
http://purl.obolibrary.org/obo/OBI_0200020	homogeneous polynomial transformation	X	
http://purl.obolibrary.org/obo/OBI_0200021	linlog transformation	X	
http://purl.obolibrary.org/obo/OBI_0200022	variance stabilizing transformation	X	
http://purl.obolibrary.org/obo/OBI_0200023	loess global transformation	X	
http://purl.obolibrary.org/obo/OBI_0200024	loess group transformation	X	
http://purl.obolibrary.org/obo/OBI_0200025	loess scale group transformation	X	
http://purl.obolibrary.org/obo/OBI_0200026	total intensity transformation single	X	
http://purl.obolibrary.org/obo/OBI_0200027	total intensity transformation paired	X	
http://purl.obolibrary.org/obo/OBI_0200028	quantile transformation	X	
http://purl.obolibrary.org/obo/OBI_0200029	mean centering	X	
http://purl.obolibrary.org/obo/OBI_0200030	median centering	X	
http://purl.obolibrary.org/obo/OBI_0200031	differential expression analysis objective	X	
http://purl.obolibrary.org/obo/OBI_0200032	K-fold cross validation method	X	
http://purl.obolibrary.org/obo/OBI_0200033	leave one out cross validation method	X	
http://purl.obolibrary.org/obo/OBI_0200034	jackknifing method	X	
http://purl.obolibrary.org/obo/OBI_0200035	boostrapping	X	
http://purl.obolibrary.org/obo/OBI_0200036	Benjamini and Hochberg false discovery rate correction method	X	
http://purl.obolibrary.org/obo/OBI_0200037	pareto scaling	X	
http://purl.obolibrary.org/obo/OBI_0200040	modular decomposition	X	
http://purl.obolibrary.org/obo/OBI_0200041	k-means clustering	X	
http://purl.obolibrary.org/obo/OBI_0200042	hierarchical clustering	X	
http://purl.obolibrary.org/obo/OBI_0200043	average linkage hierarchical clustering	X	
http://purl.obolibrary.org/obo/OBI_0200044	complete linkage hierarchical clustering	X	
http://purl.obolibrary.org/obo/OBI_0200045	single linkage hierarchical clustering	X	
http://purl.obolibrary.org/obo/OBI_0200049	Benjamini and Yekutieli false discovery rate correction method	X	
http://purl.obolibrary.org/obo/OBI_0200050	dimensionality reduction	X	
http://purl.obolibrary.org/obo/OBI_0200051	principal components analysis dimensionality reduction	X	
http://purl.obolibrary.org/obo/OBI_0200052	probabilistic algorithm	X	
http://purl.obolibrary.org/obo/OBI_0200053	expectation maximization	X	
http://purl.obolibrary.org/obo/OBI_0200054	global modularity calculation	X	
http://purl.obolibrary.org/obo/OBI_0200055	dye swap merge	X	
http://purl.obolibrary.org/obo/OBI_0200056	moving average	X	
http://purl.obolibrary.org/obo/OBI_0200057	replicate analysis	X	
http://purl.obolibrary.org/obo/OBI_0200061	data imputation	X	
http://purl.obolibrary.org/obo/OBI_0200066	Holm-Bonferroni family-wise error rate correction method	X	
http://purl.obolibrary.org/obo/OBI_0200070	edge weighting	X	
http://purl.obolibrary.org/obo/OBI_0200072	curve fitting data transformation	X	
http://purl.obolibrary.org/obo/OBI_0200073	family wise error rate correction method	X	
http://purl.obolibrary.org/obo/OBI_0200074	submatrix extraction	X	
http://purl.obolibrary.org/obo/OBI_0200075	row submatrix extraction	X	
http://purl.obolibrary.org/obo/OBI_0200076	column submatrix extraction	X	
http://purl.obolibrary.org/obo/OBI_0200078	descriptive statistical calculation objective	X	
http://purl.obolibrary.org/obo/OBI_0200079	mean calculation	X	
http://purl.obolibrary.org/obo/OBI_0200080	network analysis	X	
http://purl.obolibrary.org/obo/OBI_0200081	sequence analysis objective	X	
http://purl.obolibrary.org/obo/OBI_0200086	spread calculation data transformation	X	
http://purl.obolibrary.org/obo/OBI_0200088	Kaplan Meier	X	
http://purl.obolibrary.org/obo/OBI_0200089	multiple testing correction method	X	
http://purl.obolibrary.org/obo/OBI_0200091	inter-rater reliability objective	X	
http://purl.obolibrary.org/obo/OBI_0200092	Westfall and Young family wise error rate correction	X	
http://purl.obolibrary.org/obo/OBI_0200093	polynomial transformation	X	
http://purl.obolibrary.org/obo/OBI_0200094	logarithmic transformation	X	
http://purl.obolibrary.org/obo/OBI_0200095	exponential transformation	X	
http://purl.obolibrary.org/obo/OBI_0200097	non-negative matrix factorization	X	
http://purl.obolibrary.org/obo/OBI_0200098	soft independent modeling of class analogy analysis	X	
http://purl.obolibrary.org/obo/OBI_0200099	discriminant function analysis	X	
http://purl.obolibrary.org/obo/OBI_0200100	canonical variate analysis	X	
http://purl.obolibrary.org/obo/OBI_0200101	linear discriminant functional analysis	X	
http://purl.obolibrary.org/obo/OBI_0200102	regression analysis method	X	
http://purl.obolibrary.org/obo/OBI_0200103	multiple linear regression analysis	X	
http://purl.obolibrary.org/obo/OBI_0200104	principal component regression	X	
http://purl.obolibrary.org/obo/OBI_0200105	partial least square regression analysis	X	
http://purl.obolibrary.org/obo/OBI_0200106	discriminant analysis	X	
http://purl.obolibrary.org/obo/OBI_0200107	partial least square discriminant analysis	X	
http://purl.obolibrary.org/obo/OBI_0200108	eh transformation	X	
http://purl.obolibrary.org/obo/OBI_0200109	b transformation	X	
http://purl.obolibrary.org/obo/OBI_0200110	s transformation	X	
http://purl.obolibrary.org/obo/OBI_0200111	data visualization	X	
http://purl.obolibrary.org/obo/OBI_0200113	similarity calculation	X	
http://purl.obolibrary.org/obo/OBI_0200114	euclidean distance calculation	X	
http://purl.obolibrary.org/obo/OBI_0200115	pearson correlation coefficient calculation	X	
http://purl.obolibrary.org/obo/OBI_0200116	loess fitting	X	
http://purl.obolibrary.org/obo/OBI_0200117	mode calculation	X	
http://purl.obolibrary.org/obo/OBI_0200118	quantile calculation	X	
http://purl.obolibrary.org/obo/OBI_0200119	median calculation	X	
http://purl.obolibrary.org/obo/OBI_0200120	variance calculation	X	
http://purl.obolibrary.org/obo/OBI_0200121	standard deviation calculation	X	
http://purl.obolibrary.org/obo/OBI_0200122	interquartile-range calculation	X	
http://purl.obolibrary.org/obo/OBI_0200123	skewness calculation	X	
http://purl.obolibrary.org/obo/OBI_0200124	kurtosis calculation	X	
http://purl.obolibrary.org/obo/OBI_0200126	network graph construction	X	
http://purl.obolibrary.org/obo/OBI_0200127	weighted network graph construction	X	
http://purl.obolibrary.org/obo/OBI_0200128	directed network graph construction	X	
http://purl.obolibrary.org/obo/OBI_0200129	node quality calculation	X	
http://purl.obolibrary.org/obo/OBI_0200130	node degree calculation	X	
http://purl.obolibrary.org/obo/OBI_0200131	quantitative node degree calculation	X	
http://purl.obolibrary.org/obo/OBI_0200132	node in-degree calculation	X	
http://purl.obolibrary.org/obo/OBI_0200133	node out-degree calculation	X	
http://purl.obolibrary.org/obo/OBI_0200134	node shortest path identification	X	
http://purl.obolibrary.org/obo/OBI_0200135	edge quality calculation	X	
http://purl.obolibrary.org/obo/OBI_0200136	edge betweenness calculation	X	
http://purl.obolibrary.org/obo/OBI_0200137	network subgraph quality calculation	X	
http://purl.obolibrary.org/obo/OBI_0200138	subgraph degree calculation	X	
http://purl.obolibrary.org/obo/OBI_0200139	quantitative subgraph degree calculation	X	
http://purl.obolibrary.org/obo/OBI_0200140	mathematical feature	X	
http://purl.obolibrary.org/obo/OBI_0200141	log base	X	
http://purl.obolibrary.org/obo/OBI_0200143	subgraph in-degree calculation	X	
http://purl.obolibrary.org/obo/OBI_0200144	subgraph out-degree calculation	X	
http://purl.obolibrary.org/obo/OBI_0200145	intra subgraph connectivity calculation	X	
http://purl.obolibrary.org/obo/OBI_0200146	subgraph modularity calculation	X	
http://purl.obolibrary.org/obo/OBI_0200147	network graph quality calculation	X	
http://purl.obolibrary.org/obo/OBI_0200149	unit-variance scaling	X	
http://purl.obolibrary.org/obo/OBI_0200150	MA transformation	X	
http://purl.obolibrary.org/obo/OBI_0200151	exponential base	X	
http://purl.obolibrary.org/obo/OBI_0200152	polynomial degree	X	
http://purl.obolibrary.org/obo/OBI_0200153	number of variables	X	
http://purl.obolibrary.org/obo/OBI_0200154	agglomerative hierarchical clustering	X	
http://purl.obolibrary.org/obo/OBI_0200155	divisive hierarchical clustering	X	
http://purl.obolibrary.org/obo/OBI_0200156	data partitioning	X	
http://purl.obolibrary.org/obo/OBI_0200157	data vector reduction objective	X	
http://purl.obolibrary.org/obo/OBI_0200160	generalized family wise error rate correction method	X	
http://purl.obolibrary.org/obo/OBI_0200161	quantile number of false positives correction method	X	
http://purl.obolibrary.org/obo/OBI_0200162	tail probability for the proportion of false positives correction method	X	
http://purl.obolibrary.org/obo/OBI_0200163	false discovery rate correction method	X	
http://purl.obolibrary.org/obo/OBI_0200164	proportion of expected false positives correction method	X	
http://purl.obolibrary.org/obo/OBI_0200165	quantile proportion of false positives correction method	X	
http://purl.obolibrary.org/obo/OBI_0200166	data transformation objective	X	
http://purl.obolibrary.org/obo/OBI_0200167	data normalization objective	X	
http://purl.obolibrary.org/obo/OBI_0200168	correction objective	X	
http://purl.obolibrary.org/obo/OBI_0200170	averaging data transformation	X	
http://purl.obolibrary.org/obo/OBI_0200171	partitioning data transformation	X	
http://purl.obolibrary.org/obo/OBI_0200172	partitioning objective	X	
http://purl.obolibrary.org/obo/OBI_0200173	background correction objective	X	
http://purl.obolibrary.org/obo/OBI_0200174	curve fitting objective	X	
http://purl.obolibrary.org/obo/OBI_0200175	class discovery data transformation	X	
http://purl.obolibrary.org/obo/OBI_0200176	Fisher's exact test	X	
http://purl.obolibrary.org/obo/OBI_0200177	center calculation objective	X	
http://purl.obolibrary.org/obo/OBI_0200178	class discovery objective	X	
http://purl.obolibrary.org/obo/OBI_0200179	class prediction objective	X	
http://purl.obolibrary.org/obo/OBI_0200180	spread calculation objective	X	
http://purl.obolibrary.org/obo/OBI_0200181	center calculation data transformation	X	
http://purl.obolibrary.org/obo/OBI_0200182	data vector reduction data transformation	X	
http://purl.obolibrary.org/obo/OBI_0200183	scaling objective	X	
http://purl.obolibrary.org/obo/OBI_0200184	descriptive statistical calculation data transformation	X	
http://purl.obolibrary.org/obo/OBI_0200185	scaling data transformation	X	
http://purl.obolibrary.org/obo/OBI_0200186	error correction objective	X	
http://purl.obolibrary.org/obo/OBI_0200187	sequence analysis data transformation	X	
http://purl.obolibrary.org/obo/OBI_0200188	cross validation objective	X	
http://purl.obolibrary.org/obo/OBI_0200189	merging objective	X	
